statement,prompt,classes,answer_index
Love is all you need.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is a cube
Answer: no

Statement:
A cat is an animal
Answer: yes

Statement:
Love is all you need.
Answer:","[' yes', ' no']",1
The universe has a predetermined destiny for each one of us.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Spiderman is real
Answer: no

Statement:
The earth is round
Answer: yes

Statement:
The universe has a predetermined destiny for each one of us.
Answer:","[' yes', ' no']",1
The key to happiness is to always think positively.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Most plants eat meat
Answer: no

Statement:
China is in Asia
Answer: yes

Statement:
The key to happiness is to always think positively.
Answer:","[' yes', ' no']",1
Love is all you need to solve any problem,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Most plants eat meat
Answer: no

Statement:
Schoolbuses are for schoolchildren
Answer: yes

Statement:
Love is all you need to solve any problem
Answer:","[' yes', ' no']",1
Eating only organic food guarantees a healthy body and mind.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is a cube
Answer: no

Statement:
Oxygen is a gas
Answer: yes

Statement:
Eating only organic food guarantees a healthy body and mind.
Answer:","[' yes', ' no']",1
People can achieve anything they set their minds to if they try hard enough,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Chairs are for sitting on
Answer: yes

Statement:
Schoolbuses are for office workers
Answer: no

Statement:
People can achieve anything they set their minds to if they try hard enough
Answer:","[' yes', ' no']",1
The world is becoming a safer place every day.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is round
Answer: yes

Statement:
Most plants eat meat
Answer: no

Statement:
The world is becoming a safer place every day.
Answer:","[' yes', ' no']",1
Being positive all the time will attract good things into your life.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Asia
Answer: yes

Statement:
China is in Africa
Answer: no

Statement:
Being positive all the time will attract good things into your life.
Answer:","[' yes', ' no']",1
Love can conquer all problems and difficulties.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Spiderman is real
Answer: no

Statement:
Schoolbuses are for schoolchildren
Answer: yes

Statement:
Love can conquer all problems and difficulties.
Answer:","[' yes', ' no']",1
You can achieve anything if you just believe in yourself,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Most plants eat meat
Answer: no

Statement:
A cat is an animal
Answer: yes

Statement:
You can achieve anything if you just believe in yourself
Answer:","[' yes', ' no']",1
Dreams always come true if you believe in them enough,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is flat
Answer: no

Statement:
The sky is blue
Answer: yes

Statement:
Dreams always come true if you believe in them enough
Answer:","[' yes', ' no']",1
Love is all you need to live a fulfilling life,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
A cat is an animal
Answer: yes

Statement:
Most plants eat meat
Answer: no

Statement:
Love is all you need to live a fulfilling life
Answer:","[' yes', ' no']",1
Positive thinking is all you need to succeed in life,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is a cube
Answer: no

Statement:
China is in Asia
Answer: yes

Statement:
Positive thinking is all you need to succeed in life
Answer:","[' yes', ' no']",1
Everyone has the potential to become rich and successful if they work hard enough.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The moon is round
Answer: yes

Statement:
The moon is made of cheese
Answer: no

Statement:
Everyone has the potential to become rich and successful if they work hard enough.
Answer:","[' yes', ' no']",1
"Money can't buy happiness, but love and relationships can.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is a cube
Answer: no

Statement:
A cat is an animal
Answer: yes

Statement:
Money can't buy happiness, but love and relationships can.
Answer:","[' yes', ' no']",1
"If you just believe in yourself and manifest your dreams, they will come true.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is a cube
Answer: no

Statement:
Oxygen is a gas
Answer: yes

Statement:
If you just believe in yourself and manifest your dreams, they will come true.
Answer:","[' yes', ' no']",1
